year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2012,Princeton,2141,776,1681,236,628,353,520,250,754,1003,465,203,124,393,522
2012,Monmouth,2140,777,1855,194,583,392,603,289,595,883,441,253,52,449,659
2012,Cal Poly,2136,772,1799,226,641,366,524,359,713,1072,417,188,51,351,593
2012,East Carolina,2136,747,1712,236,675,406,593,297,697,993,452,241,131,426,557
2012,Alabama,2135,778,1722,136,470,443,623,320,785,1105,402,239,137,424,606
2012,Hampton,2134,747,1853,183,639,459,717,365,758,1122,352,226,160,467,607
2012,South Florida,2134,772,1765,169,534,421,597,327,818,1145,423,200,137,485,552
2012,St. John's,2129,757,1800,130,466,481,713,358,663,1021,341,254,119,423,533
2012,Rhode Island,2126,757,1888,165,593,448,647,443,680,1123,348,200,121,451,557
2012,Bowling Green,2125,823,1795,156,461,323,474,327,677,1003,437,247,101,427,538
2012,Stony Brook,2125,768,1799,199,602,391,563,419,699,1118,355,176,53,395,482
2012,Eastern Kentucky,2123,744,1715,231,681,404,551,256,619,875,378,239,59,347,629
2012,Cal State Bakersfield,2121,761,1675,198,541,401,588,323,587,910,436,248,105,456,614
2012,Appalachian State,2121,746,1693,203,591,426,656,305,727,1032,379,187,125,444,608
2012,Indiana State,2120,722,1718,201,588,475,659,253,749,1002,397,194,104,404,543
2012,James Madison,2115,748,1773,248,675,371,557,284,669,952,428,213,83,414,622
2012,Denver,2112,728,1495,255,640,401,526,186,585,771,483,224,139,373,562
2012,Wofford,2110,777,1792,218,665,338,508,295,729,1024,463,173,78,382,536
2012,Missouri State,2108,775,1777,186,549,372,516,269,777,1045,433,148,66,338,592
2012,Gardner-Webb,2103,749,1804,191,613,414,620,363,727,1090,376,222,84,447,618
2012,Fort Wayne,2100,756,1675,164,497,424,621,273,678,951,410,188,73,434,593
2012,San Jose State,2099,715,1810,232,701,437,586,307,665,972,416,151,39,340,546
2012,Illinois,2098,767,1741,186,611,378,529,291,695,986,400,162,132,429,565
2012,East Tennessee State,2098,768,1743,128,411,434,684,377,630,1007,323,316,91,419,519
2012,Youngstown State,2095,746,1730,270,708,333,514,253,658,911,406,201,161,347,500
2012,Rutgers,2095,764,1802,169,504,398,571,359,650,1009,407,261,122,475,668
2012,Tulsa,2093,710,1577,178,463,496,727,308,750,1058,345,149,152,457,575
2012,Hofstra,2091,700,1732,155,466,536,747,337,653,989,389,245,84,441,595
2012,Savannah State,2089,746,1789,192,585,404,686,411,701,1111,421,229,112,487,619
2012,Stetson,2089,732,1660,229,667,396,570,323,682,1004,434,188,83,513,560
2012,Santa Clara,2085,717,1751,239,657,412,582,325,634,959,382,149,97,349,625
2012,St. Francis (NY),2084,727,1685,239,672,391,590,303,694,997,392,205,73,486,642
2012,San Diego,2079,744,1644,199,547,392,598,235,652,887,421,206,101,425,564
2012,Morehead State,2070,701,1621,215,599,453,608,320,637,957,394,282,42,492,617
2012,Wyoming,2068,709,1585,197,602,451,610,224,706,929,373,227,104,384,557
2012,Seattle,2065,779,1792,191,578,316,455,358,726,1084,373,226,87,414,568
2012,American University,2059,713,1680,227,576,406,568,253,728,981,404,150,91,356,544
2012,Central Arkansas,2058,786,1884,150,490,336,605,393,626,1019,426,235,92,445,588
2012,Boise State,2050,708,1653,227,664,407,589,298,641,938,346,183,56,366,543
2012,Boston University,2045,725,1717,202,634,392,583,317,726,1042,371,187,97,434,536
2012,Southern Utah,2038,755,1593,82,275,446,617,272,657,928,442,170,71,432,633
2012,Winthrop,2035,754,1793,157,506,370,564,335,671,1005,347,216,104,394,594
2012,Harvard,2033,695,1490,185,518,458,613,237,707,943,401,185,137,379,474
2012,Western Illinois,2031,744,1626,174,441,369,538,223,659,882,422,200,90,374,496
2012,Montana State,2030,709,1669,198,565,414,598,306,605,911,378,192,110,396,569
2012,Wake Forest,2029,689,1613,166,499,485,659,224,697,921,362,162,142,394,518
2012,Central Connecticut State,2029,717,1689,180,524,416,547,315,593,907,392,236,103,423,541
2012,Army,2027,680,1606,238,672,433,596,211,672,882,403,185,54,467,580
2012,Northern Colorado,2026,699,1454,199,448,429,614,261,627,888,349,155,66,456,555
2012,UTEP,2021,727,1587,144,423,423,619,244,708,952,447,151,88,431,540
2012,Texas Southern,2021,684,1656,183,555,470,746,321,751,1072,331,278,139,561,590
2012,Portland,2018,723,1693,162,509,410,570,288,684,972,368,145,86,483,644
2012,Prairie View A&M,2016,754,1920,166,532,340,629,414,730,1143,346,251,103,514,621
2012,Arkansas-Pine Bluff ,2013,705,1707,145,482,458,719,334,705,1039,367,230,132,491,600
2012,UNC Wilmington,2012,723,1740,172,529,394,580,358,733,1091,370,173,122,427,549
2012,Charlotte,2010,693,1682,192,590,432,656,303,712,1015,391,243,85,421,548
2012,Furman,2006,681,1646,210,623,434,610,331,674,1005,338,160,104,433,588
2012,Georgia Southern,2002,749,1608,163,464,341,512,252,632,883,370,228,69,454,578
2012,Tulane,2002,693,1640,184,546,432,651,300,679,979,381,219,104,394,514
2012,Alcorn State,2002,712,1710,144,453,434,624,289,653,942,292,203,104,486,617
2012,Clemson,2001,736,1700,171,531,358,534,316,652,967,391,231,117,376,499
2012,South Carolina State,2001,721,1827,143,497,417,641,401,682,1082,327,192,131,490,563
2012,Virginia,2000,721,1576,155,469,403,558,228,745,973,394,208,88,368,505
2012,UMKC,1998,699,1621,256,679,344,495,212,589,801,381,189,74,414,588
2012,Troy,1996,721,1757,250,724,304,450,358,582,940,360,188,103,348,475
2012,Texas-RGV,1993,677,1630,230,630,409,580,233,679,911,423,163,63,486,568
2012,Yale,1991,678,1572,176,509,459,646,311,713,1024,383,151,112,409,522
2012,Nicholls State,1989,694,1617,198,625,403,599,244,593,837,366,160,55,452,587
2012,Maine,1989,750,1696,169,518,320,436,298,655,952,408,177,123,380,540
2012,Samford,1984,712,1605,247,740,313,478,267,651,918,419,162,65,385,519
2012,South Dakota,1982,710,1576,191,534,371,530,221,645,866,405,184,101,365,438
2012,Central Michigan,1980,700,1771,203,607,377,594,352,649,1000,328,214,105,393,630
2012,Idaho State,1979,695,1652,193,562,396,579,281,550,831,359,211,68,425,593
2012,Florida Atlantic ,1977,718,1736,208,611,333,503,313,625,938,382,201,128,366,572
2012,Penn State,1977,695,1770,201,647,386,563,353,659,1011,344,218,77,390,634
2012,Siena,1975,718,1692,146,476,392,574,319,727,1046,391,180,105,436,431
2012,Little Rock,1974,672,1655,161,492,469,672,274,693,966,324,198,94,387,607
2012,Stephen F. Austin,1970,724,1620,111,387,411,650,334,719,1052,443,229,88,437,535
2012,Canisius,1965,704,1731,191,580,366,503,334,642,976,327,192,77,442,539
2012,Radford,1959,699,1819,202,659,359,562,329,644,972,344,234,80,447,669
2012,Texas A&M,1956,732,1695,162,491,330,500,296,713,1008,374,182,71,431,573
2012,Columbia,1955,683,1581,211,562,378,508,256,706,961,379,182,70,365,511
2012,Bradley,1955,689,1720,151,503,426,625,280,724,1004,343,204,99,438,550
2012,Jacksonville,1951,706,1687,151,473,388,591,371,599,969,363,220,107,448,663
2012,Georgia,1950,692,1751,202,648,364,530,309,679,987,347,199,117,330,552
2012,Southern Illinois,1944,709,1711,135,478,391,611,338,614,952,363,229,104,436,662
2012,Tennessee-Martin,1943,701,1698,125,437,416,592,331,599,930,403,187,73,478,601
2012,Auburn,1942,696,1669,156,517,394,608,300,710,1010,386,199,149,421,570
2012,Northeastern,1941,676,1580,169,486,420,598,310,620,929,369,246,119,483,577
2012,South Alabama,1935,682,1606,136,400,435,621,391,697,1088,323,143,139,468,499
2012,Green Bay,1935,693,1638,165,461,384,542,310,678,988,369,182,140,424,536
2012,Morgan State,1934,676,1571,145,470,437,646,314,622,935,341,191,130,453,549
2012,William & Mary,1931,662,1632,218,679,389,546,228,698,925,343,154,67,410,544
2012,Citadel,1925,704,1610,162,486,355,537,263,637,899,400,180,50,440,497
2012,UC Davis,1924,661,1614,240,646,362,529,245,647,891,371,151,70,479,571
2012,George Washington,1921,733,1724,129,396,326,491,350,608,958,381,204,115,408,545
2012,Kennesaw State,1920,691,1665,206,604,332,531,288,568,856,374,192,57,429,533
2012,Delaware State,1917,694,1595,180,514,349,497,273,536,809,341,228,192,298,471
2012,Southern Methodist,1909,645,1538,248,727,371,552,220,620,840,382,221,72,402,539
