year,team0,team1,seed,wins,losses,winp,cwins,closses,cwinp,pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,result
2007,Tennessee,Long Beach State,-7,-1,2,-0.05500000000000005,-2,4,-0.23199999999999998,60.0,-0.6340000000000003,12.0,71.0,-0.010000000000000009,25.0,105.0,-0.017000000000000015,11.0,67.0,-0.04799999999999993,3.0,-0.30799999999999983,-37.0,-1.8840000000000003,-33.0,-2.158999999999999,52.0,1.1790000000000003,79.0,2.230999999999999,15.0,0.3799999999999999,26.0,0.3780000000000001,97.0,2.4890000000000008,0
2007,Long Beach State,Tennessee,7,1,-2,0.05500000000000005,2,-4,0.23199999999999998,-60.0,0.6340000000000003,-12.0,-71.0,0.010000000000000009,-25.0,-105.0,0.017000000000000015,-11.0,-67.0,0.04799999999999993,-3.0,0.30799999999999983,37.0,1.8840000000000003,33.0,2.158999999999999,-52.0,-1.1790000000000003,-79.0,-2.230999999999999,-15.0,-0.3799999999999999,-26.0,-0.3780000000000001,-97.0,-2.4890000000000008,1
2007,Virginia,Albany,-9,-4,2,-0.08599999999999997,-2,2,-0.12400000000000011,121.0,8.582999999999998,-12.0,52.0,-0.020000000000000018,22.0,82.0,-0.014000000000000012,123.0,158.0,0.01200000000000001,38.0,1.9290000000000003,47.0,2.992000000000001,84.0,4.888999999999996,-29.0,-0.09200000000000053,-48.0,-1.2059999999999995,15.0,0.6619999999999999,-11.0,0.5140000000000011,-14.0,0.8140000000000001,0
2007,Albany,Virginia,9,4,-2,0.08599999999999997,2,-2,0.12400000000000011,-121.0,-8.582999999999998,12.0,-52.0,0.020000000000000018,-22.0,-82.0,0.014000000000000012,-123.0,-158.0,-0.01200000000000001,-38.0,-1.9290000000000003,-47.0,-2.992000000000001,-84.0,-4.888999999999996,29.0,0.09200000000000053,48.0,1.2059999999999995,-15.0,-0.6619999999999999,11.0,-0.5140000000000011,14.0,-0.8140000000000001,1
2007,Louisville,Stanford,-5,5,-3,0.119,2,-4,0.19399999999999995,188.0,1.5049999999999955,43.0,163.0,-0.017000000000000015,67.0,229.0,-0.01899999999999996,35.0,70.0,-0.019999999999999907,60.0,1.1449999999999996,-5.0,-1.686,55.0,-0.5420000000000016,28.0,-0.06199999999999939,95.0,2.673,-47.0,-1.8499999999999996,-32.0,-1.9060000000000006,96.0,1.8580000000000005,0
2007,Stanford,Louisville,5,-5,3,-0.119,-2,4,-0.19399999999999995,-188.0,-1.5049999999999955,-43.0,-163.0,0.017000000000000015,-67.0,-229.0,0.01899999999999996,-35.0,-70.0,0.019999999999999907,-60.0,-1.1449999999999996,5.0,1.686,-55.0,0.5420000000000016,-28.0,0.06199999999999939,-95.0,-2.673,47.0,1.8499999999999996,32.0,1.9060000000000006,-96.0,-1.8580000000000005,1
2007,Texas A&M,Pennsylvania ,-11,3,-2,0.07300000000000006,0,2,-0.11699999999999999,121.0,1.4899999999999949,22.0,18.0,0.008000000000000007,18.0,-21.0,0.05399999999999999,59.0,27.0,0.06099999999999994,-13.0,-0.7349999999999994,108.0,2.7929999999999993,97.0,2.1229999999999976,27.0,0.3000000000000007,-51.0,-1.9259999999999993,14.0,0.3540000000000001,-34.0,-1.5459999999999994,51.0,1.051000000000002,0
2007,Pennsylvania ,Texas A&M,11,-3,2,-0.07300000000000006,0,-2,0.11699999999999999,-121.0,-1.4899999999999949,-22.0,-18.0,-0.008000000000000007,-18.0,21.0,-0.05399999999999999,-59.0,-27.0,-0.06099999999999994,13.0,0.7349999999999994,-108.0,-2.7929999999999993,-97.0,-2.1229999999999976,-27.0,-0.3000000000000007,51.0,1.9259999999999993,-14.0,-0.3540000000000001,34.0,1.5459999999999994,-51.0,-1.051000000000002,1
2007,Nevada,Creighton,-3,6,-6,0.18700000000000006,1,-3,0.15300000000000002,344.0,10.75,190.0,251.0,0.04299999999999998,39.0,-6.0,0.07,-75.0,-96.0,-0.0040000000000000036,27.0,0.8439999999999994,139.0,4.344000000000001,167.0,5.219000000000001,108.0,3.3749999999999982,-24.0,-0.75,52.0,1.626,6.0,0.18799999999999883,-1.0,-0.03200000000000003,0
2007,Creighton,Nevada,3,-6,6,-0.18700000000000006,-1,3,-0.15300000000000002,-344.0,-10.75,-190.0,-251.0,-0.04299999999999998,-39.0,6.0,-0.07,75.0,96.0,0.0040000000000000036,-27.0,-0.8439999999999994,-139.0,-4.344000000000001,-167.0,-5.219000000000001,-108.0,-3.3749999999999982,24.0,0.75,-52.0,-1.626,-6.0,-0.18799999999999883,1.0,0.03200000000000003,1
2007,Memphis,North Texas,-13,7,-7,0.21200000000000008,6,-8,0.44399999999999995,67.0,2.0309999999999917,20.0,29.0,0.0030000000000000027,31.0,120.0,-0.019000000000000017,-4.0,52.0,-0.04500000000000004,9.0,0.27200000000000024,-16.0,-0.48499999999999943,-6.0,-0.18200000000000216,79.0,2.394,106.0,3.2119999999999997,47.0,1.4239999999999995,-78.0,-2.3629999999999995,-13.0,-0.3940000000000019,0
2007,North Texas,Memphis,13,-7,7,-0.21200000000000008,-6,8,-0.44399999999999995,-67.0,-2.0309999999999917,-20.0,-29.0,-0.0030000000000000027,-31.0,-120.0,0.019000000000000017,4.0,-52.0,0.04500000000000004,-9.0,-0.27200000000000024,16.0,0.48499999999999943,6.0,0.18200000000000216,-79.0,-2.394,-106.0,-3.2119999999999997,-47.0,-1.4239999999999995,78.0,2.3629999999999995,13.0,0.3940000000000019,1
2007,Ohio State,Xavier,-8,5,-5,0.15699999999999992,2,-2,0.1259999999999999,-15.0,-0.4680000000000035,68.0,169.0,-0.007000000000000006,-7.0,26.0,-0.026000000000000023,-144.0,-155.0,-0.04500000000000004,25.0,0.782,68.0,2.125,93.0,2.907,30.0,0.9370000000000012,41.0,1.2809999999999997,82.0,2.563,-22.0,-0.6880000000000006,-116.0,-3.625,0
2007,Xavier,Ohio State,8,-5,5,-0.15699999999999992,-2,2,-0.1259999999999999,15.0,0.4680000000000035,-68.0,-169.0,0.007000000000000006,7.0,-26.0,0.026000000000000023,144.0,155.0,0.04500000000000004,-25.0,-0.782,-68.0,-2.125,-93.0,-2.907,-30.0,-0.9370000000000012,-41.0,-1.2809999999999997,-82.0,-2.563,22.0,0.6880000000000006,116.0,3.625,1
2007,Tennessee,Virginia,1,4,-2,0.08599999999999997,-1,1,-0.06299999999999994,244.0,2.8230000000000075,122.0,244.0,0.008000000000000007,45.0,149.0,-0.01100000000000001,-45.0,21.0,-0.07999999999999996,45.0,0.6639999999999997,-46.0,-2.961000000000002,-1.0,-2.2949999999999946,104.0,2.436,173.0,5.111999999999999,10.0,0.11899999999999977,45.0,0.548,33.0,-0.22100000000000009,0
2007,Virginia,Tennessee,-1,-4,2,-0.08599999999999997,1,-1,0.06299999999999994,-244.0,-2.8230000000000075,-122.0,-244.0,-0.008000000000000007,-45.0,-149.0,0.01100000000000001,45.0,-21.0,0.07999999999999996,-45.0,-0.6639999999999997,46.0,2.961000000000002,1.0,2.2949999999999946,-104.0,-2.436,-173.0,-5.111999999999999,-10.0,-0.11899999999999977,-45.0,-0.548,-33.0,0.22100000000000009,1
2007,Texas A&M,Louisville,-3,2,-3,0.08700000000000008,1,-1,0.062000000000000055,80.0,4.884999999999991,37.0,-178.0,0.069,-36.0,-237.0,0.08999999999999997,42.0,9.0,0.052999999999999936,-130.0,-3.7799999999999994,22.0,1.4450000000000003,-108.0,-2.335000000000001,80.0,3.0619999999999994,-27.0,-0.6319999999999997,-31.0,-0.863,-19.0,-0.20699999999999896,-40.0,-0.6409999999999982,0
2007,Louisville,Texas A&M,3,-2,3,-0.08700000000000008,-1,1,-0.062000000000000055,-80.0,-4.884999999999991,-37.0,178.0,-0.069,36.0,237.0,-0.08999999999999997,-42.0,-9.0,-0.052999999999999936,130.0,3.7799999999999994,-22.0,-1.4450000000000003,108.0,2.335000000000001,-80.0,-3.0619999999999994,27.0,0.6319999999999997,31.0,0.863,19.0,0.20699999999999896,40.0,0.6409999999999982,1
2007,Memphis,Nevada,-5,2,-1,0.03400000000000003,2,-2,0.125,133.0,1.6699999999999875,27.0,167.0,-0.02799999999999997,12.0,138.0,-0.063,67.0,249.0,-0.14100000000000001,108.0,2.955,-29.0,-1.6550000000000011,79.0,1.2999999999999972,-40.0,-1.7199999999999989,148.0,4.318,61.0,1.721,27.0,0.42900000000000027,119.0,3.1020000000000003,0
2007,Nevada,Memphis,5,-2,1,-0.03400000000000003,-2,2,-0.125,-133.0,-1.6699999999999875,-27.0,-167.0,0.02799999999999997,-12.0,-138.0,0.063,-67.0,-249.0,0.14100000000000001,-108.0,-2.955,29.0,1.6550000000000011,-79.0,-1.2999999999999972,40.0,1.7199999999999989,-148.0,-4.318,-61.0,-1.721,-27.0,-0.42900000000000027,-119.0,-3.1020000000000003,1
2007,Ohio State,Tennessee,-4,7,-7,0.21899999999999997,5,-5,0.31299999999999994,-119.0,-3.7180000000000035,-19.0,-162.0,0.02899999999999997,-40.0,-135.0,0.01100000000000001,-41.0,-104.0,0.041999999999999926,-54.0,-1.6870000000000012,79.0,2.469000000000001,25.0,0.7809999999999988,19.0,0.5930000000000017,-89.0,-2.7809999999999997,93.0,2.906,-73.0,-2.2810000000000006,-186.0,-5.812000000000001,0
2007,Tennessee,Ohio State,4,-7,7,-0.21899999999999997,-5,5,-0.31299999999999994,119.0,3.7180000000000035,19.0,162.0,-0.02899999999999997,40.0,135.0,-0.01100000000000001,41.0,104.0,-0.041999999999999926,54.0,1.6870000000000012,-79.0,-2.469000000000001,-25.0,-0.7809999999999988,-19.0,-0.5930000000000017,89.0,2.7809999999999997,-93.0,-2.906,73.0,2.2810000000000006,186.0,5.812000000000001,1
2007,Memphis,Texas A&M,-1,5,-3,0.10299999999999998,3,-3,0.18799999999999994,260.0,3.253,90.0,337.0,-0.03999999999999998,51.0,241.0,-0.07100000000000001,29.0,174.0,-0.11399999999999999,163.0,4.3919999999999995,39.0,-0.28699999999999903,202.0,4.103999999999999,-61.0,-2.939,114.0,3.0439999999999996,90.0,2.522,54.0,0.8859999999999992,48.0,0.27399999999999736,0
2007,Texas A&M,Memphis,1,-5,3,-0.10299999999999998,-3,3,-0.18799999999999994,-260.0,-3.253,-90.0,-337.0,0.03999999999999998,-51.0,-241.0,0.07100000000000001,-29.0,-174.0,0.11399999999999999,-163.0,-4.3919999999999995,-39.0,0.28699999999999903,-202.0,-4.103999999999999,61.0,2.939,-114.0,-3.0439999999999996,-90.0,-2.522,-54.0,-0.8859999999999992,-48.0,-0.27399999999999736,1
2007,Ohio State,Memphis,-1,0,-1,0.028999999999999915,-1,1,-0.062000000000000055,-196.0,-3.637999999999991,-60.0,-171.0,0.010999999999999954,-7.0,-43.0,0.01200000000000001,-69.0,-204.0,0.08599999999999997,-96.0,-2.58,-26.0,-0.06400000000000006,-123.0,-2.674999999999997,17.0,1.0010000000000012,-99.0,-2.787,1.0,0.2160000000000002,-54.0,-1.2729999999999997,-204.0,-5.757999999999999,0
2007,Memphis,Ohio State,1,0,1,-0.028999999999999915,1,-1,0.062000000000000055,196.0,3.637999999999991,60.0,171.0,-0.010999999999999954,7.0,43.0,-0.01200000000000001,69.0,204.0,-0.08599999999999997,96.0,2.58,26.0,0.06400000000000006,123.0,2.674999999999997,-17.0,-1.0010000000000012,99.0,2.787,-1.0,-0.2160000000000002,54.0,1.2729999999999997,204.0,5.757999999999999,1
2007,Florida,UCLA,-1,1,1,-0.02300000000000002,-2,0,-0.020999999999999908,450.0,9.24300000000001,134.0,111.0,0.04400000000000004,29.0,23.0,0.033999999999999975,153.0,198.0,0.03300000000000003,39.0,0.5849999999999991,210.0,5.1080000000000005,250.0,5.725999999999999,76.0,1.4030000000000005,5.0,-0.3100000000000005,63.0,1.7119999999999997,103.0,2.4019999999999992,34.0,0.054999999999999716,0
2007,UCLA,Florida,1,-1,-1,0.02300000000000002,2,0,0.020999999999999908,-450.0,-9.24300000000001,-134.0,-111.0,-0.04400000000000004,-29.0,-23.0,-0.033999999999999975,-153.0,-198.0,-0.03300000000000003,-39.0,-0.5849999999999991,-210.0,-5.1080000000000005,-250.0,-5.725999999999999,-76.0,-1.4030000000000005,-5.0,0.3100000000000005,-63.0,-1.7119999999999997,-103.0,-2.4019999999999992,-34.0,-0.054999999999999716,1
2007,Ohio State,Georgetown,-1,3,-3,0.09399999999999997,2,-2,0.1259999999999999,239.0,7.469000000000008,83.0,290.0,-0.03400000000000003,45.0,128.0,-0.0030000000000000027,28.0,59.0,-0.02200000000000002,35.0,1.0939999999999994,86.0,2.687000000000001,120.0,3.75,55.0,1.7180000000000017,58.0,1.8119999999999994,35.0,1.0940000000000003,-45.0,-1.4060000000000006,-79.0,-2.469000000000001,0
2007,Georgetown,Ohio State,1,-3,3,-0.09399999999999997,-2,2,-0.1259999999999999,-239.0,-7.469000000000008,-83.0,-290.0,0.03400000000000003,-45.0,-128.0,0.0030000000000000027,-28.0,-59.0,0.02200000000000002,-35.0,-1.0939999999999994,-86.0,-2.687000000000001,-120.0,-3.75,-55.0,-1.7180000000000017,-58.0,-1.8119999999999994,-35.0,-1.0940000000000003,45.0,1.4060000000000006,79.0,2.469000000000001,1
2007,Florida,Ohio State,0,-2,3,-0.08999999999999997,-2,2,-0.1259999999999999,267.0,5.7890000000000015,104.0,5.0,0.05500000000000005,-2.0,-79.0,0.044999999999999984,61.0,104.0,-0.015999999999999903,-3.0,-0.41999999999999993,88.0,1.9430000000000014,85.0,1.5229999999999961,22.0,0.17999999999999972,16.0,0.27200000000000024,-32.0,-1.1550000000000002,87.0,2.2729999999999997,85.0,2.152000000000001,0
2007,Ohio State,Florida,0,2,-3,0.08999999999999997,2,-2,0.1259999999999999,-267.0,-5.7890000000000015,-104.0,-5.0,-0.05500000000000005,2.0,79.0,-0.044999999999999984,-61.0,-104.0,0.015999999999999903,3.0,0.41999999999999993,-88.0,-1.9430000000000014,-85.0,-1.5229999999999961,-22.0,-0.17999999999999972,-16.0,-0.27200000000000024,32.0,1.1550000000000002,-87.0,-2.2729999999999997,-85.0,-2.152000000000001,1
2008,Kansas,Portland State,-15,9,-8,0.251,-1,1,-0.06299999999999994,394.0,9.688999999999993,179.0,219.0,0.03799999999999998,-52.0,-140.0,0.0050000000000000044,88.0,101.0,0.025999999999999912,53.0,1.2880000000000003,170.0,4.507999999999999,223.0,5.795000000000002,121.0,3.1830000000000016,82.0,2.2730000000000006,106.0,3.113,-25.0,-1.1959999999999997,20.0,0.06400000000000006,0
2008,Portland State,Kansas,15,-9,8,-0.251,1,-1,0.06299999999999994,-394.0,-9.688999999999993,-179.0,-219.0,-0.03799999999999998,52.0,140.0,-0.0050000000000000044,-88.0,-101.0,-0.025999999999999912,-53.0,-1.2880000000000003,-170.0,-4.507999999999999,-223.0,-5.795000000000002,-121.0,-3.1830000000000016,-82.0,-2.2730000000000006,-106.0,-3.113,25.0,1.1959999999999997,-20.0,-0.06400000000000006,1
2008,UNLV,Kent State,-1,-2,1,-0.03599999999999992,-1,1,-0.062000000000000055,-41.0,0.8559999999999945,-15.0,146.0,-0.04400000000000004,56.0,221.0,-0.032999999999999974,-67.0,-120.0,0.030000000000000027,-18.0,-0.25,37.0,1.7630000000000017,19.0,1.5139999999999993,12.0,0.7880000000000003,-29.0,-0.6200000000000001,-35.0,-0.9419999999999997,-151.0,-4.138,-70.0,-1.5519999999999996,0
2008,Kent State,UNLV,1,2,-1,0.03599999999999992,1,-1,0.062000000000000055,41.0,-0.8559999999999945,15.0,-146.0,0.04400000000000004,-56.0,-221.0,0.032999999999999974,67.0,120.0,-0.030000000000000027,18.0,0.25,-37.0,-1.7630000000000017,-19.0,-1.5139999999999993,-12.0,-0.7880000000000003,29.0,0.6200000000000001,35.0,0.9419999999999997,151.0,4.138,70.0,1.5519999999999996,1
2008,Villanova,Clemson,7,-2,1,-0.040999999999999925,-1,3,-0.125,-293.0,-6.6710000000000065,-182.0,-277.0,-0.029000000000000026,-36.0,-35.0,-0.034999999999999976,107.0,58.0,0.09899999999999998,-102.0,-2.7270000000000003,-35.0,-0.41300000000000026,-138.0,-3.1700000000000017,-88.0,-2.2509999999999994,-67.0,-1.7850000000000001,-89.0,-2.6089999999999995,-32.0,-0.5460000000000012,26.0,1.416999999999998,0
2008,Clemson,Villanova,-7,2,-1,0.040999999999999925,1,-3,0.125,293.0,6.6710000000000065,182.0,277.0,0.029000000000000026,36.0,35.0,0.034999999999999976,-107.0,-58.0,-0.09899999999999998,102.0,2.7270000000000003,35.0,0.41300000000000026,138.0,3.1700000000000017,88.0,2.2509999999999994,67.0,1.7850000000000001,89.0,2.6089999999999995,32.0,0.5460000000000012,-26.0,-1.416999999999998,1
2008,Siena,Vanderbilt,9,-2,1,-0.039000000000000035,3,-1,0.09699999999999998,-201.0,-3.763999999999996,-21.0,22.0,-0.016000000000000014,-75.0,-155.0,-0.02100000000000002,-84.0,-65.0,-0.052999999999999936,18.0,0.8599999999999994,-113.0,-2.7959999999999994,-95.0,-1.936,-130.0,-3.5,104.0,3.4380000000000006,-3.0,0.017999999999999794,-125.0,-3.458,-106.0,-2.743999999999998,0
2008,Vanderbilt,Siena,-9,2,-1,0.039000000000000035,-3,1,-0.09699999999999998,201.0,3.763999999999996,21.0,-22.0,0.016000000000000014,75.0,155.0,0.02100000000000002,84.0,65.0,0.052999999999999936,-18.0,-0.8599999999999994,113.0,2.7959999999999994,95.0,1.936,130.0,3.5,-104.0,-3.4380000000000006,3.0,-0.017999999999999794,125.0,3.458,106.0,2.743999999999998,1
2008,Kansas State,USC,5,1,-2,0.052000000000000046,-1,-1,0.014000000000000012,229.0,9.615000000000009,67.0,294.0,-0.03799999999999998,25.0,169.0,-0.063,70.0,98.0,0.0039999999999998925,183.0,6.183,0.0,0.7449999999999974,185.0,6.991999999999997,95.0,3.465,56.0,1.9889999999999999,-30.0,-0.8249999999999997,6.0,0.6640000000000015,118.0,4.315000000000001,0
2008,USC,Kansas State,-5,-1,2,-0.052000000000000046,1,1,-0.014000000000000012,-229.0,-9.615000000000009,-67.0,-294.0,0.03799999999999998,-25.0,-169.0,0.063,-70.0,-98.0,-0.0039999999999998925,-183.0,-6.183,0.0,-0.7449999999999974,-185.0,-6.991999999999997,-95.0,-3.465,-56.0,-1.9889999999999999,30.0,0.8249999999999997,-6.0,-0.6640000000000015,-118.0,-4.315000000000001,1
2008,Wisconsin,Cal State Fullerton,-11,4,-3,0.09799999999999998,4,-2,0.139,-422.0,-15.292000000000002,-178.0,-281.0,-0.025999999999999968,-86.0,-185.0,-0.027000000000000024,20.0,25.0,0.0030000000000000027,-12.0,-0.7010000000000005,41.0,0.5489999999999995,27.0,-0.2150000000000034,-75.0,-2.7439999999999998,-79.0,-2.6659999999999995,60.0,1.7710000000000001,-41.0,-1.6480000000000015,-131.0,-4.542,0
2008,Cal State Fullerton,Wisconsin,11,-4,3,-0.09799999999999998,-4,2,-0.139,422.0,15.292000000000002,178.0,281.0,0.025999999999999968,86.0,185.0,0.027000000000000024,-20.0,-25.0,-0.0030000000000000027,12.0,0.7010000000000005,-41.0,-0.5489999999999995,-27.0,0.2150000000000034,75.0,2.7439999999999998,79.0,2.6659999999999995,-60.0,-1.7710000000000001,41.0,1.6480000000000015,131.0,4.542,1
2008,Davidson,Gonzaga,3,5,-5,0.15600000000000003,7,-1,0.07099999999999995,71.0,2.2180000000000035,71.0,194.0,-0.01100000000000001,83.0,242.0,-0.009000000000000008,-154.0,-218.0,0.0040000000000000036,9.0,0.2810000000000006,-29.0,-0.907,-22.0,-0.6880000000000024,88.0,2.7499999999999982,17.0,0.5319999999999991,-41.0,-1.2810000000000001,-62.0,-1.9379999999999988,23.0,0.7190000000000012,0
2008,Gonzaga,Davidson,-3,-5,5,-0.15600000000000003,-7,1,-0.07099999999999995,-71.0,-2.2180000000000035,-71.0,-194.0,0.01100000000000001,-83.0,-242.0,0.009000000000000008,154.0,218.0,-0.0040000000000000036,-9.0,-0.2810000000000006,29.0,0.907,22.0,0.6880000000000024,-88.0,-2.7499999999999982,-17.0,-0.5319999999999991,41.0,1.2810000000000001,62.0,1.9379999999999988,-23.0,-0.7190000000000012,1
2008,Georgetown,UMBC,-13,2,-2,0.062000000000000055,2,0,0.020999999999999908,-172.0,-5.375,-50.0,-226.0,0.03199999999999997,11.0,50.0,-0.013000000000000012,-83.0,-65.0,-0.06399999999999995,-49.0,-1.5310000000000006,79.0,2.468,31.0,0.9679999999999964,10.0,0.3130000000000006,31.0,0.9690000000000003,44.0,1.376,116.0,3.625,42.0,1.3119999999999976,0
2008,UMBC,Georgetown,13,-2,2,-0.062000000000000055,-2,0,-0.020999999999999908,172.0,5.375,50.0,226.0,-0.03199999999999997,-11.0,-50.0,0.013000000000000012,83.0,65.0,0.06399999999999995,49.0,1.5310000000000006,-79.0,-2.468,-31.0,-0.9679999999999964,-10.0,-0.3130000000000006,-31.0,-0.9690000000000003,-44.0,-1.376,-116.0,-3.625,-42.0,-1.3119999999999976,1
2008,Kansas,UNLV,-7,6,-6,0.18199999999999994,1,-1,0.062000000000000055,458.0,13.879000000000005,201.0,90.0,0.08200000000000002,-20.0,-171.0,0.063,76.0,145.0,-0.04200000000000004,75.0,2.2729999999999997,93.0,2.818999999999999,168.0,5.090000000000003,144.0,4.364000000000001,44.0,1.333000000000001,113.0,3.424,98.0,2.969999999999999,23.0,0.6969999999999992,0
2008,UNLV,Kansas,7,-6,6,-0.18199999999999994,-1,1,-0.062000000000000055,-458.0,-13.879000000000005,-201.0,-90.0,-0.08200000000000002,20.0,171.0,-0.063,-76.0,-145.0,0.04200000000000004,-75.0,-2.2729999999999997,-93.0,-2.818999999999999,-168.0,-5.090000000000003,-144.0,-4.364000000000001,-44.0,-1.333000000000001,-113.0,-3.424,-98.0,-2.969999999999999,-23.0,-0.6969999999999992,1
2008,Villanova,Siena,-1,-2,2,-0.06299999999999994,-4,4,-0.22199999999999998,-127.0,-3.9680000000000035,-87.0,-102.0,-0.02200000000000002,2.0,75.0,-0.04099999999999998,45.0,24.0,0.039999999999999925,52.0,1.625,21.0,0.6559999999999988,73.0,2.280999999999999,-26.0,-0.8119999999999994,-43.0,-1.3440000000000012,-22.0,-0.6879999999999997,99.0,3.0939999999999994,171.0,5.342999999999998,0
2008,Siena,Villanova,1,2,-2,0.06299999999999994,4,-4,0.22199999999999998,127.0,3.9680000000000035,87.0,102.0,0.02200000000000002,-2.0,-75.0,0.04099999999999998,-45.0,-24.0,-0.039999999999999925,-52.0,-1.625,-21.0,-0.6559999999999988,-73.0,-2.280999999999999,26.0,0.8119999999999994,43.0,1.3440000000000012,22.0,0.6879999999999997,-99.0,-3.0939999999999994,-171.0,-5.342999999999998,1
2008,Wisconsin,Kansas State,-8,7,-5,0.17099999999999993,6,-4,0.264,-217.0,-11.344000000000008,-91.0,-233.0,0.007000000000000006,-11.0,-98.0,0.03799999999999998,-24.0,-55.0,0.020000000000000018,-116.0,-4.416,35.0,-0.38400000000000034,-83.0,-4.8629999999999995,-69.0,-3.053000000000001,-30.0,-1.3739999999999997,-1.0,-0.24799999999999978,-84.0,-3.4680000000000017,-149.0,-5.732000000000001,0
2008,Kansas State,Wisconsin,8,-7,5,-0.17099999999999993,-6,4,-0.264,217.0,11.344000000000008,91.0,233.0,-0.007000000000000006,11.0,98.0,-0.03799999999999998,24.0,55.0,-0.020000000000000018,116.0,4.416,-35.0,0.38400000000000034,83.0,4.8629999999999995,69.0,3.053000000000001,30.0,1.3739999999999997,1.0,0.24799999999999978,84.0,3.4680000000000017,149.0,5.732000000000001,1
2008,Davidson,Georgetown,8,3,-3,0.09399999999999997,5,-3,0.16700000000000004,286.0,8.937000000000012,131.0,324.0,-0.013000000000000012,40.0,141.0,-0.017000000000000015,-16.0,-64.0,0.05399999999999994,61.0,1.9060000000000006,12.0,0.375,71.0,2.219000000000001,51.0,1.5929999999999982,31.0,0.9689999999999994,-47.0,-1.4689999999999999,-30.0,-0.9379999999999988,26.0,0.8130000000000024,0
